ticker,fiscalPeriod,estimateType,estimateDate,relativeFiscalPeriod,estimates,upRevisions,downRevisions,mean,high,low,price
AAPL,2025Q2,S,2024-04-01T00:00:00,5,12,2,5,97270.5516,104506.9,92496.3585,170.03
AAPL,2025Q2,S,2024-04-02T00:00:00,5,12,2,5,97270.5516,104506.9,92496.3585,168.84
AAPL,2025Q2,S,2024-04-03T00:00:00,5,12,2,5,97270.5516,104506.9,92496.3585,169.65
AAPL,2025Q2,S,2024-04-04T00:00:00,5,12,2,5,97270.5516,104506.9,92496.3585,168.82
AAPL,2025Q2,S,2024-04-05T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,169.58
AAPL,2025Q2,S,2024-04-06T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,169.58
AAPL,2025Q2,S,2024-04-07T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,169.58
AAPL,2025Q2,S,2024-04-08T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,168.45
AAPL,2025Q2,S,2024-04-09T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,169.67
AAPL,2025Q2,S,2024-04-10T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,167.78
AAPL,2025Q2,S,2024-04-11T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,175.04
AAPL,2025Q2,S,2024-04-12T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,176.55
AAPL,2025Q2,S,2024-04-13T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,176.55
AAPL,2025Q2,S,2024-04-14T00:00:00,5,13,2,5,96731.294,104506.9,90260.2026,176.55
AAPL,2025Q2,S,2024-04-15T00:00:00,5,13,2,5,96706.0445,104506.9,90260.2026,172.69
AAPL,2025Q2,S,2024-04-16T00:00:00,5,14,2,5,96466.7556,104506.9,90260.2026,169.38
AAPL,2025Q2,S,2024-04-17T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,168.0
AAPL,2025Q2,S,2024-04-18T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,167.04
AAPL,2025Q2,S,2024-04-19T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,165.0
AAPL,2025Q2,S,2024-04-20T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,165.0
AAPL,2025Q2,S,2024-04-21T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,165.0
AAPL,2025Q2,S,2024-04-22T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,165.84
AAPL,2025Q2,S,2024-04-23T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,166.9
AAPL,2025Q2,S,2024-04-24T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,169.02
AAPL,2025Q2,S,2024-04-25T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,169.89
AAPL,2025Q2,S,2024-04-26T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,169.3
AAPL,2025Q2,S,2024-04-27T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,169.3
AAPL,2025Q2,S,2024-04-28T00:00:00,5,14,0,1,96466.7556,104506.9,90260.2026,169.3
AAPL,2025Q2,S,2024-04-29T00:00:00,5,14,0,1,96455.7556,104506.9,90260.2026,173.5
AAPL,2025Q2,S,2024-04-30T00:00:00,5,14,0,1,96455.7556,104506.9,90260.2026,170.33
AAPL,2025Q2,S,2024-05-01T00:00:00,5,14,0,1,96455.7556,104506.9,90260.2026,169.3
AAPL,2025Q2,S,2024-05-03T00:00:00,4,18,7,5,96336.0324,100882.0,88739.3547,183.38
AAPL,2025Q2,S,2024-05-06T00:00:00,4,18,7,5,96336.0526,100882.0,88739.3547,181.71
AAPL,2025Q2,S,2024-05-08T00:00:00,4,18,7,5,96336.0509,100882.0,88739.3547,182.74
AAPL,2025Q2,S,2024-05-10T00:00:00,4,18,7,5,96336.0312,100882.0,88739.0,183.05
AAPL,2025Q2,S,2024-05-12T00:00:00,4,17,7,5,96120.4448,100882.0,88739.0,183.05
AAPL,2025Q2,S,2024-05-13T00:00:00,4,17,7,5,96120.6979,100882.0,88739.3547,186.28
AAPL,2025Q2,S,2024-05-20T00:00:00,4,18,7,5,96241.2147,100882.0,88739.3547,191.04
AAPL,2025Q2,S,2024-05-30T00:00:00,4,17,6,5,96102.7567,100882.0,88739.3547,191.29
AAPL,2025Q2,S,2024-06-04T00:00:00,4,17,6,5,96102.7359,100882.0,88739.0,194.35
AAPL,2025Q2,S,2024-06-05T00:00:00,4,17,6,5,96104.5214,100882.0,88739.3547,195.87
AAPL,2025Q2,S,2024-06-10T00:00:00,4,17,8,4,96482.2663,101256.307,88739.3547,193.12
AAPL,2025Q2,S,2024-06-21T00:00:00,4,17,8,4,96599.9134,101256.307,88739.3547,207.49
AAPL,2025Q2,S,2024-06-24T00:00:00,4,17,9,4,96890.031,101256.307,88739.3547,208.14
AAPL,2025Q2,S,2024-06-25T00:00:00,4,17,9,4,96842.9722,101256.307,88739.3547,209.07
AAPL,2025Q2,S,2024-06-26T00:00:00,4,17,9,4,96843.1067,101256.307,88739.3547,213.25
AAPL,2025Q2,S,2024-06-27T00:00:00,4,17,9,4,96933.9302,102426.0,88739.3547,214.1
AAPL,2025Q2,S,2024-07-08T00:00:00,4,17,10,3,97023.5402,102426.0,90262.7244,227.82
AAPL,2025Q2,S,2024-07-12T00:00:00,4,18,10,3,97308.8491,102426.0,90262.7244,230.54
AAPL,2025Q2,S,2024-07-16T00:00:00,4,18,10,3,97288.8634,102426.0,90262.7244,234.82
AAPL,2025Q2,S,2024-07-17T00:00:00,4,18,5,1,97088.6425,102426.0,90262.7244,228.88
AAPL,2025Q2,S,2024-07-25T00:00:00,4,19,5,1,97010.2929,102426.0,90262.7244,217.49
AAPL,2025Q2,S,2024-07-26T00:00:00,4,19,6,1,97085.8276,102426.0,90262.7244,217.96
AAPL,2025Q2,S,2024-08-02T00:00:00,3,21,9,3,98021.734,102612.1973,91802.825,219.86
AAPL,2025Q2,S,2024-08-09T00:00:00,3,21,9,3,98021.7578,102612.1973,91802.825,216.24
AAPL,2025Q2,S,2024-08-15T00:00:00,3,21,9,3,98021.7693,102612.1973,91802.825,224.72
AAPL,2025Q2,S,2024-08-21T00:00:00,3,21,9,4,97920.6407,102612.1973,91802.825,226.4
AAPL,2025Q2,S,2024-08-24T00:00:00,3,21,8,4,97920.6407,102612.1973,91802.825,226.84
AAPL,2025Q2,S,2024-08-28T00:00:00,3,20,8,4,97902.1727,102612.1973,91802.825,226.49
AAPL,2025Q2,S,2024-09-02T00:00:00,3,20,8,4,97867.5649,102612.1973,91802.825,229.0
AAPL,2025Q2,S,2024-09-05T00:00:00,3,20,8,4,97867.5749,102612.1973,91802.825,222.38
AAPL,2025Q2,S,2024-09-06T00:00:00,3,20,8,4,97865.7749,102612.1973,91802.825,220.82
AAPL,2025Q2,S,2024-09-07T00:00:00,3,20,7,4,97865.7749,102612.1973,91802.825,220.82
AAPL,2025Q2,S,2024-09-08T00:00:00,3,20,7,3,97865.7749,102612.1973,91802.825,220.82
AAPL,2025Q2,S,2024-09-10T00:00:00,3,20,6,3,97865.7749,102612.1973,91802.825,220.11
AAPL,2025Q2,S,2024-09-17T00:00:00,3,20,6,3,97865.7933,102612.1973,91802.825,216.79
AAPL,2025Q2,S,2024-09-30T00:00:00,3,20,6,2,97865.7933,102612.1973,91802.825,233.0
AAPL,2025Q2,S,2024-10-01T00:00:00,3,20,6,2,97980.2489,102612.1973,91802.825,226.21
AAPL,2025Q2,S,2024-10-04T00:00:00,3,20,6,2,97980.2576,102612.1973,91803.0,226.8
AAPL,2025Q2,S,2024-10-07T00:00:00,3,20,6,2,97980.2489,102612.1973,91802.825,221.69
AAPL,2025Q2,S,2024-10-09T00:00:00,3,20,5,2,97980.2489,102612.1973,91802.825,229.54
AAPL,2025Q2,S,2024-10-16T00:00:00,3,20,1,1,97980.2489,102612.1973,91802.825,231.78
AAPL,2025Q2,S,2024-10-18T00:00:00,3,20,1,1,97975.2089,102612.1973,91802.825,235.0
AAPL,2025Q2,S,2024-10-22T00:00:00,3,21,1,1,97984.1037,102612.1973,91802.825,235.86
AAPL,2025Q2,S,2024-10-23T00:00:00,3,21,1,1,97989.5853,102612.1973,91803.0,230.76
AAPL,2025Q2,S,2024-10-24T00:00:00,3,21,1,1,97990.7072,102612.1973,91803.0,230.57
AAPL,2025Q2,S,2024-10-25T00:00:00,3,21,1,2,97808.8389,102200.0,91803.0,231.41
AAPL,2025Q2,S,2024-11-01T00:00:00,2,28,0,12,96388.0835,101569.6749,88552.0,222.91
AAPL,2025Q2,S,2024-11-04T00:00:00,2,28,0,12,96398.1549,101569.6749,88552.0,222.01
AAPL,2025Q2,S,2024-11-11T00:00:00,2,29,0,12,96442.2875,101569.6749,88552.0,224.23
AAPL,2025Q2,S,2024-11-18T00:00:00,2,30,0,12,96445.7111,101569.6749,88552.0,228.02
AAPL,2025Q2,S,2024-11-27T00:00:00,2,30,0,12,96445.7011,101569.6749,88552.0,234.93
AAPL,2025Q2,S,2024-11-28T00:00:00,2,30,0,12,96445.7015,101569.6749,88552.0,234.93
AAPL,2025Q2,S,2024-11-29T00:00:00,2,30,0,12,96448.8348,101569.6749,88552.0,237.33
AAPL,2025Q2,S,2024-12-04T00:00:00,2,30,0,12,96448.835,101569.6749,88552.0,243.01
AAPL,2025Q2,S,2024-12-20T00:00:00,2,30,0,12,96448.8346,101569.6749,88552.0,254.49
AAPL,2025Q2,S,2024-12-30T00:00:00,2,31,0,12,96487.5819,101569.6749,88552.0,252.2
AAPL,2025Q2,S,2025-01-01T00:00:00,2,31,1,12,96505.2886,101569.6749,88552.0,250.42
AAPL,2025Q2,S,2025-01-06T00:00:00,2,31,1,12,96474.708,101569.6749,88552.0,245.0
AAPL,2025Q2,S,2025-01-08T00:00:00,2,31,1,10,96474.708,101569.6749,88552.0,242.7
AAPL,2025Q2,S,2025-01-10T00:00:00,2,31,1,11,96411.7725,101569.6749,88552.0,236.85
AAPL,2025Q2,S,2025-01-15T00:00:00,2,31,0,1,96411.7725,101569.6749,88552.0,237.87
AAPL,2025Q2,S,2025-01-17T00:00:00,2,31,0,3,96048.9983,101569.6749,87722.0,229.98
AAPL,2025Q2,S,2025-01-22T00:00:00,2,31,0,3,96047.0623,101569.6749,87722.0,223.83
AAPL,2025Q2,S,2025-01-23T00:00:00,2,32,0,3,96117.1541,101569.6749,87722.0,223.66
AAPL,2025Q2,S,2025-01-24T00:00:00,2,32,0,5,95790.8277,100789.0,87722.0,222.78
AAPL,2025Q2,S,2025-01-27T00:00:00,2,32,0,6,95748.4552,100789.0,87722.0,229.86
AAPL,2025Q2,S,2025-01-28T00:00:00,2,32,0,7,95610.4552,99172.3,87722.0,238.26
AAPL,2025Q2,S,2025-01-30T00:00:00,1,32,0,7,95609.8927,99172.3,87722.0,237.59
AAPL,2025Q2,S,2025-01-31T00:00:00,1,33,2,21,94413.2655,98432.0,88552.0,236.0
AAPL,2025Q2,S,2025-02-03T00:00:00,1,33,3,21,94566.3261,98432.0,89370.0,228.01
AAPL,2025Q2,S,2025-02-04T00:00:00,1,33,3,22,94470.2534,98432.0,89370.0,232.8
AAPL,2025Q2,S,2025-02-09T00:00:00,1,32,3,22,94346.4488,98290.0,89370.0,227.63
AAPL,2025Q2,S,2025-02-11T00:00:00,1,32,2,23,94308.5425,98290.0,89370.0,232.62
AAPL,2025Q2,S,2025-02-13T00:00:00,1,32,2,23,94308.5426,98290.0,89370.0,241.53
AAPL,2025Q2,S,2025-02-19T00:00:00,1,32,2,24,94234.7287,98290.0,89370.0,244.87
AAPL,2025Q2,S,2025-02-27T00:00:00,1,31,2,23,94228.978,98290.0,89370.0,237.3
AAPL,2025Q2,S,2025-03-13T00:00:00,1,31,2,23,94228.9786,98290.0,89370.0,209.68
AAPL,2025Q2,S,2025-03-14T00:00:00,1,31,2,23,94224.8818,98290.0,89370.0,213.49
AAPL,2025Q2,S,2025-03-26T00:00:00,1,31,2,22,94224.8818,98290.0,89370.0,221.53
AAPL,2025Q2,S,2025-04-02T00:00:00,1,31,2,22,94225.849,98290.0,89400.0,223.89
AAPL,2025Q2,S,2025-04-04T00:00:00,1,31,2,22,94225.8553,98290.0,89400.0,188.38
AAPL,2025Q2,S,2025-04-07T00:00:00,1,31,2,22,94229.9586,98290.0,89400.0,181.46
AAPL,2025Q2,S,2025-04-08T00:00:00,1,31,2,23,94041.249,97650.0,89400.0,172.42
AAPL,2025Q2,S,2025-04-09T00:00:00,1,30,2,21,93920.9573,95903.397,89400.0,198.85
AAPL,2025Q2,S,2025-04-11T00:00:00,1,30,2,21,93936.2439,95903.397,89400.0,198.15
AAPL,2025Q2,S,2025-04-14T00:00:00,1,30,2,21,93932.0106,95903.397,89400.0,202.52
AAPL,2025Q2,S,2025-04-15T00:00:00,1,30,2,21,93936.2439,95903.397,89400.0,202.14
AAPL,2025Q2,S,2025-04-16T00:00:00,1,30,1,4,93935.9773,95903.397,89400.0,194.27
AAPL,2025Q2,S,2025-04-17T00:00:00,1,30,2,3,93997.2439,95903.397,89400.0,196.98
AAPL,2025Q2,S,2025-04-19T00:00:00,1,30,1,3,93997.2439,95903.397,89400.0,196.98
AAPL,2025Q2,S,2025-04-20T00:00:00,1,30,1,2,93997.2439,95903.397,89400.0,196.98
AAPL,2025Q2,S,2025-04-21T00:00:00,1,30,1,2,93979.9251,95613.0,89400.0,193.16
AAPL,2025Q2,S,2025-04-22T00:00:00,1,30,2,2,94044.6836,95613.0,89400.0,199.74
AAPL,2025Q2,S,2025-04-24T00:00:00,1,30,3,2,94081.9468,95613.0,89400.0,208.37
AAPL,2025Q2,S,2025-04-25T00:00:00,1,30,6,2,94301.9816,95785.0,90063.0,209.28
AAPL,2025Q2,S,2025-04-29T00:00:00,1,30,8,2,94542.315,96330.0,91560.0,211.21
AAPL,2025Q2,S,2025-04-30T00:00:00,1,30,8,2,94542.1834,96330.0,91560.0,212.5
AAPL,2025Q3,E,2024-05-01T00:00:00,6,17,0,4,1.4722,1.61,1.31,169.3
AAPL,2025Q3,E,2024-05-02T00:00:00,6,17,0,4,1.4722,1.61,1.31,173.03
AAPL,2025Q3,E,2024-05-03T00:00:00,5,18,6,7,1.4731,1.59,1.3,183.38
AAPL,2025Q3,E,2024-05-04T00:00:00,5,18,6,7,1.4731,1.59,1.3,183.38
AAPL,2025Q3,E,2024-05-05T00:00:00,5,18,6,7,1.4731,1.59,1.3,183.38
AAPL,2025Q3,E,2024-05-06T00:00:00,5,18,6,7,1.4731,1.59,1.3,181.71
AAPL,2025Q3,E,2024-05-07T00:00:00,5,18,6,7,1.4731,1.59,1.3,182.4
AAPL,2025Q3,E,2024-05-08T00:00:00,5,18,6,7,1.4731,1.59,1.3,182.74
AAPL,2025Q3,E,2024-05-09T00:00:00,5,18,6,7,1.4731,1.59,1.3,184.57
AAPL,2025Q3,E,2024-05-10T00:00:00,5,18,6,7,1.4731,1.59,1.3,183.05
AAPL,2025Q3,E,2024-05-11T00:00:00,5,18,6,7,1.4731,1.59,1.3,183.05
AAPL,2025Q3,E,2024-05-12T00:00:00,5,17,6,7,1.4727,1.59,1.3,183.05
AAPL,2025Q3,E,2024-05-13T00:00:00,5,17,6,7,1.4725,1.59,1.3,186.28
AAPL,2025Q3,E,2024-05-14T00:00:00,5,17,6,7,1.4725,1.59,1.3,187.43
AAPL,2025Q3,E,2024-05-15T00:00:00,5,17,6,7,1.4725,1.59,1.3,189.72
AAPL,2025Q3,E,2024-05-16T00:00:00,5,17,6,7,1.4725,1.59,1.3,189.84
AAPL,2025Q3,E,2024-05-17T00:00:00,5,17,6,7,1.4725,1.59,1.3,189.87
AAPL,2025Q3,E,2024-05-18T00:00:00,5,17,6,7,1.4725,1.59,1.3,189.87
AAPL,2025Q3,E,2024-05-19T00:00:00,5,17,6,7,1.4725,1.59,1.3,189.87
AAPL,2025Q3,E,2024-05-20T00:00:00,5,18,6,7,1.4701,1.59,1.3,191.04
AAPL,2025Q3,E,2024-05-21T00:00:00,5,18,6,7,1.4701,1.59,1.3,192.35
AAPL,2025Q3,E,2024-05-22T00:00:00,5,18,6,7,1.4701,1.59,1.3,190.9
AAPL,2025Q3,E,2024-05-23T00:00:00,5,18,6,7,1.4701,1.59,1.3,186.88
AAPL,2025Q3,E,2024-05-24T00:00:00,5,18,6,7,1.4701,1.59,1.3,189.98
AAPL,2025Q3,E,2024-05-25T00:00:00,5,18,6,7,1.4701,1.59,1.3,189.98
AAPL,2025Q3,E,2024-05-26T00:00:00,5,18,6,7,1.4701,1.59,1.3,189.98
AAPL,2025Q3,E,2024-05-27T00:00:00,5,18,6,7,1.4701,1.59,1.3,189.98
AAPL,2025Q3,E,2024-05-28T00:00:00,5,18,6,7,1.4701,1.59,1.3,189.99
AAPL,2025Q3,E,2024-05-29T00:00:00,5,18,6,7,1.4701,1.59,1.3,190.29
AAPL,2025Q3,E,2024-05-30T00:00:00,5,17,5,7,1.4683,1.59,1.3,191.29
AAPL,2025Q3,E,2024-05-31T00:00:00,5,17,5,7,1.4683,1.59,1.3,192.25
AAPL,2025Q3,E,2024-06-01T00:00:00,5,17,5,7,1.4683,1.59,1.3,192.25
AAPL,2025Q3,E,2024-06-02T00:00:00,5,17,5,7,1.4683,1.59,1.3,192.25
AAPL,2025Q3,E,2024-06-03T00:00:00,5,17,5,7,1.4683,1.59,1.3,194.03
AAPL,2025Q3,E,2024-06-04T00:00:00,5,17,5,7,1.4683,1.59,1.3,194.35
AAPL,2025Q3,E,2024-06-05T00:00:00,5,17,5,7,1.4683,1.59,1.3,195.87
AAPL,2025Q3,E,2024-06-06T00:00:00,5,17,5,7,1.4683,1.59,1.3,194.48
AAPL,2025Q3,E,2024-06-07T00:00:00,5,17,5,7,1.4682,1.59,1.3,196.89
AAPL,2025Q3,E,2024-06-08T00:00:00,5,17,5,7,1.4682,1.59,1.3,196.89
AAPL,2025Q3,E,2024-06-09T00:00:00,5,17,5,7,1.4682,1.59,1.3,196.89
AAPL,2025Q3,E,2024-06-10T00:00:00,5,17,6,7,1.4744,1.59,1.3,193.12
AAPL,2025Q3,E,2024-06-11T00:00:00,5,17,6,7,1.4744,1.59,1.3,207.15
AAPL,2025Q3,E,2024-06-12T00:00:00,5,17,6,7,1.4743,1.59,1.3,213.07
AAPL,2025Q3,E,2024-06-13T00:00:00,5,17,6,7,1.4743,1.59,1.3,214.24
AAPL,2025Q3,E,2024-06-14T00:00:00,5,17,6,7,1.4743,1.59,1.3,212.49
AAPL,2025Q3,E,2024-06-15T00:00:00,5,17,6,7,1.4743,1.59,1.3,212.49
AAPL,2025Q3,E,2024-06-16T00:00:00,5,17,6,7,1.4743,1.59,1.3,212.49
AAPL,2025Q3,E,2024-06-17T00:00:00,5,17,6,7,1.4743,1.59,1.3,216.67
AAPL,2025Q3,E,2024-06-18T00:00:00,5,17,6,7,1.4743,1.59,1.3,214.29
AAPL,2025Q3,E,2024-06-19T00:00:00,5,17,6,7,1.4744,1.59,1.3,214.29
AAPL,2025Q3,E,2024-06-20T00:00:00,5,17,6,7,1.4744,1.59,1.3,209.68
AAPL,2025Q3,E,2024-06-21T00:00:00,5,17,6,6,1.475,1.6,1.3,207.49
AAPL,2025Q3,E,2024-06-22T00:00:00,5,17,6,6,1.475,1.6,1.3,207.49
AAPL,2025Q3,E,2024-06-23T00:00:00,5,17,6,6,1.475,1.6,1.3,207.49
AAPL,2025Q3,E,2024-06-24T00:00:00,5,17,7,5,1.4773,1.6,1.3,208.14
AAPL,2025Q3,E,2024-06-25T00:00:00,5,17,7,5,1.4773,1.6,1.3,209.07
AAPL,2025Q3,E,2024-06-26T00:00:00,5,17,7,5,1.4772,1.6,1.3,213.25
AAPL,2025Q3,E,2024-06-27T00:00:00,5,17,8,4,1.4883,1.71,1.3,214.1
AAPL,2025Q3,E,2024-06-28T00:00:00,5,17,8,4,1.4883,1.71,1.3,210.62
AAPL,2025Q3,E,2024-06-29T00:00:00,5,17,8,4,1.4883,1.71,1.3,210.62
AAPL,2025Q3,E,2024-06-30T00:00:00,5,17,8,4,1.4883,1.71,1.3,210.62
AAPL,2025Q3,E,2024-07-01T00:00:00,5,17,8,4,1.4883,1.71,1.3,216.75
AAPL,2025Q3,E,2024-07-02T00:00:00,5,17,8,4,1.4883,1.71,1.3,220.27
AAPL,2025Q3,E,2024-07-03T00:00:00,5,17,8,4,1.4883,1.71,1.3,221.55
AAPL,2025Q3,E,2024-07-04T00:00:00,5,17,8,4,1.4883,1.71,1.3,221.55
AAPL,2025Q3,E,2024-07-05T00:00:00,5,17,8,4,1.4883,1.71,1.3,226.34
AAPL,2025Q3,E,2024-07-06T00:00:00,5,17,8,4,1.4883,1.71,1.3,226.34
AAPL,2025Q3,E,2024-07-07T00:00:00,5,17,8,4,1.4883,1.71,1.3,226.34
AAPL,2025Q3,E,2024-07-08T00:00:00,5,17,9,4,1.4907,1.71,1.34,227.82
AAPL,2025Q3,E,2024-07-09T00:00:00,5,17,9,4,1.4907,1.71,1.34,228.68
AAPL,2025Q3,E,2024-07-10T00:00:00,5,17,9,4,1.4907,1.71,1.34,232.98
AAPL,2025Q3,E,2024-07-11T00:00:00,5,17,9,4,1.4907,1.71,1.34,227.57
AAPL,2025Q3,E,2024-07-12T00:00:00,5,17,9,4,1.4936,1.71,1.34,230.54
AAPL,2025Q3,E,2024-07-13T00:00:00,5,17,9,4,1.4936,1.71,1.34,230.54
AAPL,2025Q3,E,2024-07-14T00:00:00,5,17,9,4,1.4936,1.71,1.34,230.54
AAPL,2025Q3,E,2024-07-15T00:00:00,5,17,9,4,1.4936,1.71,1.34,234.4
AAPL,2025Q3,E,2024-07-16T00:00:00,5,17,9,4,1.4937,1.71,1.34,234.82
AAPL,2025Q3,E,2024-07-17T00:00:00,5,17,5,0,1.4937,1.71,1.34,228.88
AAPL,2025Q3,E,2024-07-18T00:00:00,5,17,6,0,1.495,1.71,1.34,224.18
AAPL,2025Q3,E,2024-07-19T00:00:00,5,17,6,0,1.4949,1.71,1.34,224.31
AAPL,2025Q3,E,2024-07-20T00:00:00,5,17,6,0,1.4949,1.71,1.34,224.31
AAPL,2025Q3,E,2024-07-21T00:00:00,5,17,6,0,1.4949,1.71,1.34,224.31
AAPL,2025Q3,E,2024-07-22T00:00:00,5,17,6,0,1.4949,1.71,1.34,223.96
AAPL,2025Q3,E,2024-07-23T00:00:00,5,17,7,0,1.499,1.71,1.34,225.01
AAPL,2025Q3,E,2024-07-24T00:00:00,5,17,8,0,1.5012,1.71,1.34,218.54
AAPL,2025Q3,E,2024-07-25T00:00:00,5,18,8,0,1.5011,1.71,1.34,217.49
AAPL,2025Q3,E,2024-07-26T00:00:00,5,18,9,0,1.5045,1.71,1.34,217.96
AAPL,2025Q3,E,2024-07-27T00:00:00,5,18,9,0,1.5045,1.71,1.34,217.96
AAPL,2025Q3,E,2024-07-28T00:00:00,5,18,9,0,1.5045,1.71,1.34,217.96
AAPL,2025Q3,E,2024-07-29T00:00:00,5,18,9,0,1.5045,1.71,1.34,218.24
AAPL,2025Q3,E,2024-07-30T00:00:00,5,18,9,0,1.5045,1.71,1.34,218.8
AAPL,2025Q3,E,2024-07-31T00:00:00,5,18,9,0,1.5045,1.71,1.34,222.08
AAPL,2025Q3,E,2024-08-02T00:00:00,4,22,14,1,1.5484,1.71,1.4032,219.86
AAPL,2025Q3,E,2024-08-15T00:00:00,4,22,14,1,1.5484,1.71,1.4032,224.72
AAPL,2025Q3,E,2024-08-21T00:00:00,4,23,14,1,1.5507,1.71,1.4032,226.4
AAPL,2025Q3,E,2024-08-28T00:00:00,4,22,14,1,1.5562,1.71,1.4032,226.49
AAPL,2025Q3,E,2024-09-04T00:00:00,4,22,13,1,1.5576,1.71,1.4032,220.85
AAPL,2025Q3,E,2024-09-05T00:00:00,4,22,13,1,1.5575,1.71,1.4032,222.38
AAPL,2025Q3,E,2024-09-06T00:00:00,4,22,13,1,1.5578,1.71,1.4032,220.82
AAPL,2025Q3,E,2024-09-09T00:00:00,4,22,13,1,1.5576,1.71,1.4032,220.91
AAPL,2025Q3,E,2024-09-10T00:00:00,4,22,12,1,1.5572,1.71,1.4032,220.11
AAPL,2025Q3,E,2024-09-17T00:00:00,4,22,12,1,1.5572,1.71,1.4032,216.79
AAPL,2025Q3,E,2024-09-30T00:00:00,4,22,12,1,1.5572,1.71,1.4032,233.0
AAPL,2025Q3,E,2024-10-01T00:00:00,4,22,13,1,1.5621,1.71,1.4032,226.21
AAPL,2025Q3,E,2024-10-09T00:00:00,4,22,12,1,1.5621,1.71,1.4032,229.54
AAPL,2025Q3,E,2024-10-14T00:00:00,4,22,12,1,1.5625,1.71,1.4032,231.3
AAPL,2025Q3,E,2024-10-16T00:00:00,4,22,2,0,1.5625,1.71,1.4032,231.78
AAPL,2025Q3,E,2024-10-21T00:00:00,4,22,2,0,1.5626,1.71,1.4032,236.48
AAPL,2025Q3,E,2024-10-22T00:00:00,4,23,2,1,1.5608,1.71,1.4032,235.86
AAPL,2025Q3,E,2024-10-23T00:00:00,4,23,3,1,1.562,1.71,1.4032,230.76
AAPL,2025Q3,E,2024-10-24T00:00:00,4,23,3,1,1.562,1.71,1.4032,230.57
AAPL,2025Q3,E,2024-10-25T00:00:00,4,23,3,2,1.5598,1.71,1.4032,231.41
AAPL,2025Q3,E,2024-11-01T00:00:00,3,30,7,9,1.5482,1.73,1.41,222.91
AAPL,2025Q3,E,2024-11-11T00:00:00,3,31,7,9,1.5492,1.73,1.41,224.23
AAPL,2025Q3,E,2024-11-18T00:00:00,3,32,7,9,1.549,1.73,1.41,228.02
AAPL,2025Q3,E,2024-11-28T00:00:00,3,32,7,9,1.5491,1.73,1.41,234.93
AAPL,2025Q3,E,2024-11-29T00:00:00,3,32,7,9,1.5482,1.73,1.41,237.33
AAPL,2025Q3,E,2024-12-05T00:00:00,3,32,7,10,1.548,1.73,1.41,243.04
AAPL,2025Q3,E,2024-12-12T00:00:00,3,32,6,10,1.5478,1.73,1.41,247.96
AAPL,2025Q3,E,2024-12-20T00:00:00,3,32,6,10,1.5476,1.73,1.41,254.49
AAPL,2025Q3,E,2024-12-25T00:00:00,3,32,6,10,1.5478,1.73,1.41,258.2
AAPL,2025Q3,E,2025-01-01T00:00:00,3,32,6,10,1.5482,1.73,1.41,250.42
AAPL,2025Q3,E,2025-01-06T00:00:00,3,32,5,11,1.5476,1.73,1.41,245.0
AAPL,2025Q3,E,2025-01-08T00:00:00,3,32,5,10,1.5476,1.73,1.41,242.7
AAPL,2025Q3,E,2025-01-15T00:00:00,3,32,1,2,1.5476,1.73,1.41,237.87
AAPL,2025Q3,E,2025-01-16T00:00:00,3,32,1,2,1.5476,1.73,1.41,228.26
AAPL,2025Q3,E,2025-01-17T00:00:00,3,31,1,3,1.5395,1.73,1.39,229.98
AAPL,2025Q3,E,2025-01-21T00:00:00,3,31,1,3,1.5393,1.73,1.39,222.64
AAPL,2025Q3,E,2025-01-22T00:00:00,3,31,2,3,1.5403,1.73,1.39,223.83
AAPL,2025Q3,E,2025-01-23T00:00:00,3,31,2,3,1.5408,1.73,1.39,223.66
AAPL,2025Q3,E,2025-01-24T00:00:00,3,31,2,6,1.5373,1.73,1.39,222.78
AAPL,2025Q3,E,2025-01-27T00:00:00,3,31,2,7,1.536,1.73,1.39,229.86
AAPL,2025Q3,E,2025-01-28T00:00:00,3,31,2,8,1.5279,1.65,1.39,238.26
AAPL,2025Q3,E,2025-01-31T00:00:00,2,31,6,18,1.5107,1.65,1.36,236.0
AAPL,2025Q3,E,2025-02-04T00:00:00,2,31,6,19,1.5081,1.65,1.36,232.8
AAPL,2025Q3,E,2025-02-09T00:00:00,2,28,6,19,1.5044,1.6,1.36,227.63
