timestamp,volume,close,open,high,low,currency,timezone,exchangeTimezoneName,exchangeName,instrumentType
2026-02-10 16:38:00,49307.0,273.3299865722656,273.4100036621094,273.42999267578125,273.20001220703125,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:39:00,15388.0,273.3299865722656,273.32000732421875,273.3399963378906,273.2900085449219,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:40:00,31036.0,273.3900146484375,273.32000732421875,273.44000244140625,273.32000732421875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:41:00,27719.0,273.4750061035156,273.3949890136719,273.4750061035156,273.3500061035156,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:42:00,32418.0,273.29998779296875,273.4599914550781,273.510009765625,273.29998779296875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:43:00,20318.0,273.29998779296875,273.30999755859375,273.3900146484375,273.2699890136719,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:44:00,29231.0,273.3999938964844,273.2900085449219,273.4198913574219,273.2900085449219,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:45:00,32829.0,273.55999755859375,273.4200134277344,273.57000732421875,273.360107421875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:46:00,37715.0,273.4599914550781,273.57000732421875,273.5899963378906,273.4100036621094,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:47:00,24526.0,273.42999267578125,273.4849853515625,273.5899963378906,273.42999267578125,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:48:00,31892.0,273.2900085449219,273.42999267578125,273.4601135253906,273.2699890136719,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:49:00,35292.0,273.2300109863281,273.2900085449219,273.32000732421875,273.1400146484375,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:50:00,40024.0,273.2300109863281,273.239990234375,273.260009765625,273.1000061035156,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:51:00,19798.0,273.139892578125,273.2300109863281,273.2300109863281,273.1199951171875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:52:00,28704.0,273.1600036621094,273.1394958496094,273.20001220703125,273.1000061035156,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:53:00,29318.0,273.20001220703125,273.1700134277344,273.239990234375,273.1700134277344,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:54:00,39164.0,273.3800048828125,273.2099914550781,273.3999938964844,273.19000244140625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:55:00,38128.0,273.3599853515625,273.3599853515625,273.3699951171875,273.260009765625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:56:00,24948.0,273.42999267578125,273.3599853515625,273.5199890136719,273.3599853515625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:57:00,17726.0,273.364990234375,273.42041015625,273.42041015625,273.29998779296875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:58:00,32328.0,273.3500061035156,273.3699951171875,273.44000244140625,273.25,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 16:59:00,30400.0,273.29010009765625,273.3399963378906,273.3550109863281,273.2250061035156,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:00:00,22742.0,273.3800048828125,273.2900085449219,273.3999938964844,273.2699890136719,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:01:00,18375.0,273.3599853515625,273.3399963378906,273.42999267578125,273.3299865722656,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:02:00,17735.0,273.3800964355469,273.3599853515625,273.4100036621094,273.3299865722656,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:03:00,40456.0,273.4502868652344,273.39068603515625,273.6300048828125,273.3599853515625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:04:00,35269.0,273.5350036621094,273.45001220703125,273.5400085449219,273.3999938964844,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:05:00,41521.0,273.6600036621094,273.5400085449219,273.6700134277344,273.5400085449219,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:06:00,36372.0,273.67498779296875,273.6640930175781,273.7250061035156,273.5899963378906,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:07:00,33750.0,273.5450134277344,273.6767883300781,273.6883850097656,273.4700012207031,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:08:00,37004.0,273.4049987792969,273.5450134277344,273.6700134277344,273.3999938964844,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:09:00,25562.0,273.4100036621094,273.3999938964844,273.4599914550781,273.3550109863281,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:10:00,57851.0,273.489990234375,273.42999267578125,273.6600036621094,273.42999267578125,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:11:00,25981.0,273.6000061035156,273.489990234375,273.69000244140625,273.4700012207031,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:12:00,29929.0,273.68701171875,273.6099853515625,273.79998779296875,273.6099853515625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:13:00,26066.0,273.5450134277344,273.6499938964844,273.6600036621094,273.5400085449219,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:14:00,25662.0,273.4800109863281,273.5299987792969,273.54998779296875,273.44000244140625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:15:00,22176.0,273.45001220703125,273.4700012207031,273.489990234375,273.42498779296875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:16:00,60710.0,273.4270935058594,273.4200134277344,273.489990234375,273.3399963378906,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:17:00,13024.0,273.32000732421875,273.44000244140625,273.44000244140625,273.32000732421875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:18:00,28811.0,273.239990234375,273.3299865722656,273.3399963378906,273.239990234375,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:19:00,31161.0,273.1700134277344,273.24029541015625,273.25,273.13970947265625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:20:00,40805.0,273.0434875488281,273.1600036621094,273.1600036621094,273.0299987792969,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:21:00,139752.0,273.25,273.04998779296875,273.25,272.94000244140625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:22:00,36825.0,273.0950012207031,273.260009765625,273.2698974609375,273.05999755859375,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:23:00,63943.0,273.1199951171875,273.0799865722656,273.1700134277344,273.0299987792969,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:24:00,16062.0,273.1000061035156,273.1000061035156,273.1300048828125,273.0398864746094,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:25:00,18122.0,273.0899963378906,273.1000061035156,273.1099853515625,273.05999755859375,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:26:00,23815.0,273.1700134277344,273.1000061035156,273.1700134277344,273.0799865722656,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:27:00,34723.0,273.1700134277344,273.1700134277344,273.1940002441406,273.0799865722656,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:28:00,19829.0,273.1700134277344,273.1650085449219,273.25,273.1199951171875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:29:00,38427.0,273.3500061035156,273.1600036621094,273.3999938964844,273.1400146484375,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:30:00,45389.0,273.2900085449219,273.3500061035156,273.4049987792969,273.2449951171875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:31:00,22286.0,273.3900146484375,273.2850036621094,273.4200134277344,273.2850036621094,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:32:00,21882.0,273.510009765625,273.3999938964844,273.5199890136719,273.3699951171875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:33:00,19772.0,273.489990234375,273.510009765625,273.5299987792969,273.4801025390625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:34:00,18568.0,273.29998779296875,273.4612121582031,273.4612121582031,273.25,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:35:00,21579.0,273.1700134277344,273.2900085449219,273.31500244140625,273.1499938964844,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:36:00,32957.0,273.2300109863281,273.1549987792969,273.2850036621094,273.1499938964844,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:37:00,23522.0,273.3800964355469,273.239990234375,273.4100036621094,273.20001220703125,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:38:00,27900.0,273.5201110839844,273.42999267578125,273.5299987792969,273.4049987792969,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:39:00,19079.0,273.5199890136719,273.54998779296875,273.5799865722656,273.489990234375,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:40:00,52885.0,273.44000244140625,273.5299987792969,273.6400146484375,273.3999938964844,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:41:00,46289.0,273.489990234375,273.4482116699219,273.5299987792969,273.44000244140625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:42:00,18869.0,273.5450134277344,273.4901123046875,273.5899963378906,273.4901123046875,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:43:00,24381.0,273.6700134277344,273.5299987792969,273.6700134277344,273.510009765625,USD,EST,America/New_York,NMS,EQUITY
2026-02-10 17:44:00,23885.0,273.70098876953125,273.69000244140625,273.7099914550781,273.5199890136719,USD,EST,America/New_York,NMS,EQUITY
